"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","DeMarcus Cousins","SAC","64","1950","448","999","0.448","2","14","0.143","262","373","0.702","265","438","703","102","93","75","170","257","1160","1301","0.6","0.55"
"2","Joakim Noah","CHI","64","1945","249","490","0.508","0","1","0","154","206","0.748","242","387","629","160","41","92","92","162","652","1189","1.74","0.45"
"3","Greg Monroe","DET","66","2082","407","781","0.521","0","1","0","201","272","0.739","239","398","637","152","83","46","161","180","1015","1327","0.94","0.52"
"4","Kris Humphries","NJN","62","2162","323","671","0.481","0","0","0","209","278","0.752","233","448","681","90","50","74","119","173","855","1214","0.76","0.42"
"5","Kevin Love","MIN","55","2145","474","1059","0.448","105","282","0.372","379","460","0.824","226","508","734","111","47","28","128","152","1432","1558","0.87","0.37"
"6","Ryan Anderson","ORL","61","1964","332","757","0.439","166","422","0.393","150","171","0.877","224","247","471","54","50","26","57","146","980","1078","0.95","0.88"
"7","Blake Griffin","LAC","66","2392","561","1022","0.549","2","16","0.125","244","468","0.521","218","499","717","210","54","48","150","216","1368","1562","1.4","0.36"
"8","Roy Hibbert","IND","65","1937","332","668","0.497","0","1","0","170","239","0.711","213","359","572","108","32","128","128","195","834","1141","0.84","0.25"
"9","Tyson Chandler","NYK","62","2061","241","355","0.679","0","2","0","217","315","0.689","212","400","612","56","56","89","102","186","699","1198","0.55","0.55"
"10","DeAndre Jordan","LAC","66","1798","206","326","0.632","0","1","0","74","141","0.525","202","344","546","17","30","134","74","189","486","952","0.23","0.41"
"11","Dwight Howard","ORL","54","2070","416","726","0.573","0","7","0","281","572","0.491","200","585","785","104","81","116","175","159","1113","1423","0.59","0.46"
"12","Ersan Ilyasova","MIL","60","1655","294","597","0.492","51","112","0.455","143","183","0.781","196","333","529","71","42","44","76","133","782","1049","0.93","0.55"
"13","Serge Ibaka","OKC","66","1792","262","490","0.535","1","3","0.333","78","118","0.661","193","305","498","28","33","241","79","179","603","1056","0.35","0.42"
"14","Andrew Bynum","LAL","60","2112","444","796","0.558","1","5","0.2","234","338","0.692","192","517","709","85","27","116","152","104","1123","1452","0.56","0.18"
"15","Tristan Thompson","CLE","60","1424","194","442","0.439","0","2","0","106","192","0.552","187","202","389","27","27","62","81","134","494","584","0.33","0.33"
"16","Marcin Gortat","PHX","66","2114","427","769","0.555","0","2","0","163","251","0.649","185","474","659","59","48","99","90","142","1017","1362","0.66","0.53"
"17","Pau Gasol","LAL","65","2430","459","917","0.501","7","27","0.259","204","261","0.782","183","495","678","237","37","88","142","127","1129","1512","1.67","0.26"
"18","Nikola Pekovic","MIN","47","1264","256","454","0.564","0","0","0","139","187","0.743","181","165","346","31","29","31","87","98","651","755","0.36","0.33"
"19","Paul Millsap","UTA","64","2100","426","861","0.495","7","31","0.226","202","255","0.792","180","383","563","150","118","52","112","222","1061","1344","1.34","1.05"
"20","David Lee","GSW","57","2121","464","922","0.503","0","5","0","219","280","0.782","171","374","545","162","54","22","149","179","1147","1262","1.09","0.36"
"21","Jason Thompson","SAC","64","1657","237","443","0.535","0","2","0","109","181","0.602","166","277","443","79","43","44","68","149","583","846","1.16","0.63"
"22","JaVale McGee","DEN","61","1535","307","552","0.556","0","0","0","77","167","0.461","163","314","477","31","35","132","87","166","691","944","0.36","0.4"
"23","Derrick Favors","UTA","65","1376","222","445","0.499","0","0","0","126","194","0.649","158","267","425","43","38","65","103","145","570","747","0.42","0.37"
"23","Samuel Dalembert","HOU","65","1446","200","395","0.506","0","1","0","90","113","0.796","158","298","456","33","37","111","82","162","490","827","0.4","0.45"
"25","Marcus Camby","HOU","59","1352","128","287","0.446","2","5","0.4","29","64","0.453","157","373","530","107","50","85","57","126","287","808","1.88","0.88"
