"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Elton Brand","LAC","80","3016","532","1010","0.527","0","0","0","389","524","0.742","396","529","925","191","80","163","173","254","1453","2026","1.1","0.46"
"2","Ben Wallace","DET","80","2919","255","480","0.531","0","3","0","99","234","0.423","318","721","1039","115","138","278","70","178","609","1749","1.64","1.97"
"3","Danny Fortson","GSW","77","2219","309","722","0.428","1","4","0.25","245","308","0.795","290","609","899","127","44","17","160","255","864","1315","0.79","0.28"
"4","P.J. Brown","CHH","80","2563","250","527","0.474","0","0","0","169","197","0.858","273","513","786","107","59","78","85","222","669","1309","1.26","0.69"
"5","Tim Duncan","SAS","82","3329","764","1504","0.508","1","10","0.1","560","701","0.799","268","774","1042","307","61","203","263","217","2089","2558","1.17","0.23"
"6","Dale Davis","POR","78","2446","296","580","0.51","0","0","0","150","212","0.708","262","426","688","96","62","83","62","193","742","1263","1.55","1"
"7","Antonio Davis","TOR","77","2978","410","963","0.426","0","1","0","293","358","0.818","254","486","740","155","54","83","159","225","1113","1368","0.98","0.34"
"7","Dikembe Mutombo","PHI","80","2906","321","641","0.501","0","0","0","278","364","0.764","254","609","863","83","29","190","156","242","920","1523","0.53","0.19"
"9","Brad Miller","IND","76","2264","366","733","0.499","3","7","0.429","297","383","0.775","252","369","621","152","76","41","115","244","1032","1354","1.32","0.66"
"10","Kevin Garnett","MIN","81","3172","659","1401","0.47","37","116","0.319","359","448","0.801","243","738","981","422","96","126","229","184","1714","2279","1.84","0.42"
"11","Nazr Mohammed","ATL","82","2168","329","713","0.461","0","1","0","137","222","0.617","242","409","651","33","63","61","118","252","795","1016","0.28","0.53"
"12","Pau Gasol","MEM","82","3007","551","1064","0.518","1","5","0.2","338","477","0.709","238","492","730","223","41","169","224","195","1441","1728","1","0.18"
"13","Shaquille O'Neal","LAL","67","2421","712","1229","0.579","0","1","0","398","717","0.555","235","480","715","200","41","137","171","199","1822","1908","1.17","0.24"
"14","Popeye Jones","WAS","79","1918","222","508","0.437","4","11","0.364","106","130","0.815","233","345","578","127","50","19","88","209","554","930","1.44","0.57"
"15","Juwan Howard","DEN","81","2634","462","1005","0.46","0","2","0","261","343","0.761","223","389","612","169","46","47","152","265","1185","1282","1.11","0.3"
"16","Kurt Thomas","NYK","82","2769","463","938","0.494","1","6","0.167","216","265","0.815","214","533","747","87","71","79","153","341","1143","1450","0.57","0.46"
"17","Antawn Jamison","GSW","82","3033","614","1375","0.447","68","210","0.324","323","440","0.734","211","345","556","161","70","45","161","187","1619","1412","1","0.44"
"17","Shawn Marion","PHX","81","3108","654","1395","0.469","48","122","0.393","191","226","0.845","211","592","803","162","149","86","144","214","1547","1827","1.13","1.04"
"19","Jeff Foster","IND","82","1786","177","394","0.449","2","15","0.133","111","182","0.61","206","350","556","70","71","38","79","232","467","835","0.89","0.9"
"20","Vlade Divac","SAC","80","2420","338","716","0.472","3","13","0.231","209","340","0.615","205","466","671","297","79","94","158","229","888","1362","1.88","0.5"
"21","Matt Harpring","PHI","81","2547","386","838","0.461","21","69","0.304","165","222","0.743","203","370","573","107","70","5","127","201","958","1077","0.84","0.55"
"22","Rasho Nesterovic","MIN","82","2218","324","657","0.493","0","1","0","39","71","0.549","200","334","534","75","45","109","94","262","687","991","0.8","0.48"
"23","Shareef Abdur-Rahim","ATL","77","2978","598","1297","0.461","21","70","0.3","419","523","0.801","198","498","696","239","98","81","250","214","1636","1697","0.96","0.39"
"24","David Robinson","SAS","78","2305","341","672","0.507","0","0","0","269","395","0.681","191","456","647","94","86","140","104","193","951","1357","0.9","0.83"
"25","Jermaine O'Neal","IND","72","2708","543","1133","0.479","1","14","0.071","284","413","0.688","188","569","757","118","45","166","174","269","1371","1564","0.68","0.26"
