"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dennis Rodman","CHI","55","1950","128","286","0.448","5","19","0.263","50","88","0.568","320","563","883","170","32","19","111","172","311","1108","1.53","0.29"
"2","Dale Davis","IND","80","2590","370","688","0.538","0","0","0","92","215","0.428","301","471","772","59","60","77","108","233","832","1251","0.55","0.56"
"3","Antoine Walker","BOS","82","2972","576","1354","0.425","52","159","0.327","231","366","0.631","288","453","741","262","105","53","230","271","1435","1453","1.14","0.46"
"4","Shawn Kemp","SEA","81","2753","526","1032","0.51","12","33","0.364","452","609","0.742","275","532","807","156","125","81","280","320","1516","1742","0.56","0.45"
"5","Rony Seikaly","ORL","74","2615","460","907","0.507","0","3","0","357","500","0.714","274","427","701","92","49","107","218","275","1277","1418","0.42","0.23"
"6","Olden Polynice","SAC","82","2890","442","967","0.457","0","6","0","141","251","0.562","272","500","772","178","46","80","166","298","1025","1300","1.07","0.28"
"7","Popeye Jones","TOR","79","2424","258","537","0.48","1","13","0.077","99","121","0.818","270","410","680","84","58","39","116","269","616","1060","0.72","0.5"
"8","Dikembe Mutombo","ATL","80","2976","380","721","0.527","0","0","0","306","434","0.705","268","661","929","110","49","264","186","249","1066","1763","0.59","0.26"
"9","Vin Baker","MIL","78","3156","632","1251","0.505","15","54","0.278","358","521","0.687","267","537","804","211","81","112","245","275","1637","1818","0.86","0.33"
"10","Joe Smith","GSW","80","3086","587","1293","0.454","12","46","0.261","307","377","0.814","261","418","679","125","74","86","192","244","1493","1489","0.65","0.39"
"11","Tyrone Hill","CLE","74","2582","357","595","0.6","0","1","0","241","381","0.633","259","477","736","92","63","30","147","268","955","1351","0.63","0.43"
"12","Michael Smith","SAC","81","2518","202","375","0.539","0","0","0","128","258","0.496","257","512","769","191","82","60","130","251","532","1201","1.47","0.63"
"13","Will Perdue","SAS","65","1919","233","410","0.568","0","0","0","99","171","0.579","251","387","638","38","32","102","87","184","565","1039","0.44","0.37"
"14","Charles Oakley","NYK","80","2870","339","694","0.488","5","19","0.263","181","224","0.808","246","535","781","221","111","21","171","305","864","1429","1.29","0.65"
"15","Jayson Williams","NJN","41","1430","221","540","0.409","0","4","0","108","183","0.59","242","311","553","51","24","36","82","158","550","738","0.62","0.29"
"16","Vlade Divac","CHH","81","2840","418","847","0.494","11","47","0.234","177","259","0.683","241","484","725","301","103","180","193","277","1024","1629","1.56","0.53"
"17","P.J. Brown","MIA","80","2593","300","656","0.457","0","2","0","161","220","0.732","239","431","670","92","85","98","113","283","761","1178","0.81","0.75"
"18","Chris Webber","WAS","72","2809","604","1167","0.518","60","151","0.397","177","313","0.565","238","505","743","331","122","137","230","258","1445","1849","1.44","0.53"
"19","Ervin Johnson","DEN","82","2599","243","467","0.52","0","2","0","96","156","0.615","231","682","913","71","65","227","118","288","582","1456","0.6","0.55"
"20","Otis Thorpe","DET","79","2663","419","787","0.532","0","2","0","197","301","0.654","226","396","622","133","59","17","145","298","1035","1249","0.92","0.41"
"21","A.C. Green","DAL","83","2494","234","484","0.483","1","20","0.05","128","197","0.65","222","434","656","69","70","16","74","145","597","1015","0.93","0.95"
"21","Loy Vaught","LAC","82","2834","542","1084","0.5","2","12","0.167","134","191","0.702","222","595","817","110","85","25","137","241","1220","1521","0.8","0.62"
"21","Tony Massenburg","NJN","79","1953","219","452","0.485","0","1","0","130","206","0.631","222","295","517","23","38","50","91","217","568","796","0.25","0.42"
"24","Shawn Bradley","DAL","73","2289","406","905","0.449","0","8","0","149","228","0.654","221","390","611","52","40","248","134","237","961","1200","0.39","0.3"
"25","Clar. Weatherspoon","PHI","82","2951","398","811","0.491","1","6","0.167","206","279","0.738","219","460","679","140","74","86","137","187","1003","1359","1.02","0.54"
