"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Ben Wallace","DET","82","2890","237","465","0.51","0","4","0","123","296","0.416","301","622","923","158","146","181","88","164","597","1516","1.8","1.66"
"2","Dwight Howard","ORL","82","3021","468","881","0.531","0","2","0","356","598","0.595","288","734","1022","125","65","115","217","277","1292","1747","0.58","0.3"
"3","Erick Dampier","DAL","82","1934","171","347","0.493","0","0","0","127","215","0.591","273","367","640","51","27","106","115","263","469","914","0.44","0.24"
"4","Tyson Chandler","CHI","79","2121","160","283","0.565","0","1","0","97","193","0.503","265","449","714","81","41","104","123","298","417","1015","0.66","0.33"
"5","Zaza Pachulia","ATL","78","2452","307","681","0.451","0","2","0","297","404","0.735","264","349","613","129","89","39","180","286","911","1120","0.72","0.49"
"6","Shawn Marion","PHX","81","3263","716","1365","0.525","96","290","0.331","241","298","0.809","249","710","959","143","160","137","125","223","1769","2337","1.14","1.28"
"7","Zydrunas Ilgauskas","CLE","78","2283","450","889","0.506","0","5","0","317","380","0.834","245","346","591","91","38","136","155","280","1217","1416","0.59","0.25"
"8","Drew Gooden","CLE","79","2174","334","652","0.512","1","3","0.333","176","258","0.682","237","428","665","56","52","49","106","190","845","1161","0.53","0.49"
"9","Elton Brand","LAC","79","3099","756","1435","0.527","1","3","0.333","440","568","0.775","236","554","790","208","81","201","173","227","1953","2253","1.2","0.47"
"10","Tim Duncan","SAS","80","2784","574","1185","0.484","2","5","0.4","335","533","0.629","231","650","881","253","70","162","198","219","1485","1844","1.28","0.35"
"11","Jeff Foster","IND","63","1581","138","250","0.552","0","4","0","96","159","0.604","224","350","574","50","41","27","64","191","372","825","0.78","0.64"
"12","Jamaal Magloire","MIL","82","2465","287","615","0.467","0","0","0","178","333","0.535","220","558","778","56","29","80","166","276","752","1046","0.34","0.18"
"13","Kevin Garnett","MIN","76","2957","626","1191","0.526","8","30","0.267","396","489","0.81","214","752","966","308","104","107","180","206","1656","2303","1.71","0.58"
"14","Mehmet Okur","UTA","82","2945","519","1128","0.46","80","234","0.342","354","454","0.78","211","535","746","194","40","73","163","285","1472","1653","1.19","0.25"
"15","Chris Bosh","TOR","70","2751","549","1087","0.505","0","13","0","474","581","0.816","204","443","647","181","50","79","157","209","1572","1727","1.15","0.32"
"16","Brendan Haywood","WAS","79","1879","222","432","0.514","0","0","0","131","224","0.585","200","267","467","46","30","104","97","232","575","822","0.47","0.31"
"17","Kenny Thomas","SAC","82","2293","305","604","0.505","0","1","0","138","204","0.676","199","419","618","168","72","39","135","196","748","1145","1.24","0.53"
"18","Troy Murphy","GSW","74","2516","363","838","0.433","58","181","0.32","251","319","0.787","195","548","743","101","47","26","108","191","1035","1301","0.94","0.44"
"19","Zach Randolph","POR","74","2545","536","1229","0.436","16","55","0.291","245","343","0.714","193","399","592","144","57","14","165","185","1333","1184","0.87","0.35"
"20","Pau Gasol","MEM","80","3135","600","1194","0.503","3","12","0.25","425","617","0.689","191","522","713","371","46","153","235","184","1628","1890","1.58","0.2"
"21","Andrew Bogut","MIL","82","2348","323","606","0.533","0","3","0","122","194","0.629","189","384","573","192","49","68","125","259","768","1170","1.54","0.39"
"22","Chris Kaman","LAC","78","2560","369","706","0.523","0","2","0","194","252","0.77","187","563","750","79","45","108","176","269","932","1343","0.45","0.26"
"23","Chris Webber","PHI","75","2893","617","1422","0.434","21","77","0.273","263","348","0.756","184","557","741","256","103","62","182","219","1518","1608","1.41","0.57"
"24","Kwame Brown","LAL","72","1978","204","388","0.526","0","1","0","128","235","0.545","182","291","473","72","27","46","100","196","536","763","0.72","0.27"
"24","Nenad Krstic","NJN","80","2469","447","881","0.507","1","4","0.25","185","265","0.698","182","331","513","88","32","63","133","297","1080","1129","0.66","0.24"
