"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Tyson Chandler","NOH","79","2783","377","605","0.623","0","1","0","175","295","0.593","322","606","928","81","45","84","136","243","929","1583","0.6","0.33"
"2","Al Jefferson","MIN","82","2919","721","1441","0.5","0","5","0","284","394","0.721","308","603","911","117","74","119","167","222","1726","1950","0.7","0.44"
"3","Samuel Dalembert","PHI","82","2724","339","661","0.513","0","1","0","186","263","0.707","304","545","849","45","40","192","155","269","864","1436","0.29","0.26"
"4","Dwight Howard","ORL","82","3088","583","974","0.599","0","4","0","529","897","0.59","279","882","1161","110","74","176","263","274","1695","2194","0.42","0.28"
"5","Brendan Haywood","WAS","80","2228","316","599","0.528","0","0","0","216","294","0.735","273","303","576","71","31","133","108","216","848","1190","0.66","0.29"
"6","Jeff Foster","IND","77","1884","205","373","0.55","0","3","0","86","145","0.593","264","404","668","129","56","32","62","221","496","1092","2.08","0.9"
"7","Zydrunas Ilgauskas","CLE","73","2222","417","879","0.474","0","1","0","195","243","0.802","263","419","682","104","34","120","135","247","1029","1324","0.77","0.25"
"8","Andris Biedrins","GSW","76","2078","340","543","0.626","0","0","0","116","187","0.62","256","488","744","75","56","94","85","262","796","1406","0.88","0.66"
"9","Emeka Okafor","CHA","82","2718","460","860","0.535","0","0","0","213","374","0.57","255","621","876","70","62","138","164","241","1133","1554","0.43","0.38"
"10","Nick Collison","SEA","78","2223","322","641","0.502","0","2","0","123","167","0.737","254","476","730","113","47","60","118","250","767","1236","0.96","0.4"
"11","Al Horford","ATL","81","2540","333","668","0.499","0","5","0","155","212","0.731","248","537","785","124","60","76","137","267","821","1337","0.91","0.44"
"12","Andrew Bogut","MIL","78","2720","465","910","0.511","0","7","0","189","322","0.587","245","518","763","199","64","135","172","254","1119","1530","1.16","0.37"
"13","David Lee","NYK","81","2356","341","618","0.552","0","2","0","194","237","0.819","242","482","724","95","55","29","97","210","876","1362","0.98","0.57"
"14","Tim Duncan","SAS","78","2651","585","1178","0.497","0","4","0","338","463","0.73","237","644","881","218","56","152","178","185","1508","1919","1.23","0.32"
"15","Ben Wallace","CLE","72","2205","138","352","0.392","0","4","0","72","169","0.426","234","370","604","105","88","117","67","121","348","884","1.57","1.31"
"16","Marcus Camby","DEN","79","2758","286","635","0.45","6","20","0.3","143","202","0.708","230","807","1037","259","85","285","118","216","721","1861","2.2","0.72"
"17","Reggie Evans","PHI","81","1879","152","346","0.439","1","1","1","120","257","0.467","224","387","611","65","86","8","108","213","425","756","0.6","0.8"
"18","LaMarcus Aldridge","POR","76","2649","561","1160","0.484","1","7","0.143","227","298","0.762","220","358","578","122","55","94","126","240","1350","1403","0.97","0.44"
"19","Antawn Jamison","WAS","79","3061","618","1417","0.436","120","354","0.339","333","438","0.76","215","591","806","120","106","34","113","195","1689","1738","1.06","0.94"
"20","Erick Dampier","DAL","72","1755","178","277","0.643","0","0","0","84","146","0.575","207","332","539","63","24","106","80","226","440","931","0.79","0.3"
"21","Antonio McDyess","DET","78","2285","293","600","0.488","0","2","0","97","156","0.622","204","462","666","89","61","53","75","246","683","1111","1.19","0.81"
"22","Carlos Boozer","UTA","81","2827","709","1297","0.547","0","1","0","290","393","0.738","197","647","844","233","100","41","210","293","1708","2025","1.11","0.48"
"22","Lamar Odom","LAL","77","2921","417","795","0.525","31","113","0.274","229","328","0.698","197","622","819","273","75","72","156","222","1094","1700","1.75","0.48"
"24","Joel Przybilla","POR","77","1819","144","250","0.576","0","1","0","83","122","0.68","195","454","649","27","13","93","95","234","371","913","0.28","0.14"
"25","Nazr Mohammed","CHA","82","1650","272","528","0.515","0","1","0","95","163","0.583","194","300","494","72","45","60","101","230","639","885","0.71","0.45"
