"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Jayson Williams","NJN","65","2343","321","645","0.498","0","4","0","195","293","0.666","443","440","883","67","45","49","95","236","837","1364","0.71","0.47"
"2","Dennis Rodman","CHI","80","2856","155","360","0.431","4","23","0.174","61","111","0.55","421","780","1201","230","47","18","147","238","375","1469","1.57","0.32"
"3","Vin Baker","SEA","82","2944","631","1164","0.542","1","7","0.143","311","526","0.591","286","370","656","152","91","86","174","278","1574","1637","0.87","0.52"
"4","Zydrunas Ilgauskas","CLE","82","2379","454","876","0.518","1","4","0.25","230","302","0.762","279","444","723","71","52","135","146","288","1139","1480","0.49","0.36"
"5","Dikembe Mutombo","ATL","82","2917","399","743","0.537","0","0","0","303","452","0.67","276","656","932","82","34","277","168","254","1101","1765","0.49","0.2"
"6","Tim Duncan","SAS","82","3204","706","1287","0.549","0","10","0","319","482","0.662","274","703","977","224","55","206","279","254","1731","2170","0.8","0.2"
"7","Erick Dampier","GSW","82","2656","352","791","0.445","0","2","0","267","399","0.669","272","443","715","94","39","139","175","281","971","1212","0.54","0.22"
"8","Antoine Walker","BOS","82","3268","722","1705","0.423","91","292","0.312","305","473","0.645","270","566","836","273","142","60","292","262","1840","1708","0.94","0.49"
"9","Bo Outlaw","ORL","82","2953","301","543","0.554","1","4","0.25","180","313","0.575","255","382","637","216","107","181","175","260","783","1374","1.23","0.61"
"10","Ervin Johnson","MIL","81","2261","253","471","0.537","0","0","0","143","238","0.601","242","443","685","59","79","158","117","321","649","1200","0.5","0.68"
"11","Charles Barkley","HOU","68","2243","361","744","0.485","18","84","0.214","296","397","0.746","241","553","794","217","71","28","147","187","1036","1515","1.48","0.48"
"12","David Robinson","SAS","73","2457","544","1065","0.511","1","4","0.25","485","660","0.735","239","536","775","199","64","192","202","204","1574","1906","0.99","0.32"
"13","P.J. Brown","MIA","74","2362","278","590","0.471","0","0","0","151","197","0.766","235","400","635","103","66","98","97","264","707","1154","1.06","0.68"
"14","Dale Davis","IND","78","2174","273","498","0.548","0","0","0","80","172","0.465","233","378","611","70","51","87","73","209","626","1055","0.96","0.7"
"15","Kevin Willis","HOU","81","2528","531","1041","0.51","1","7","0.143","242","305","0.793","232","447","679","78","55","38","170","235","1305","1412","0.46","0.32"
"16","Horace Grant","ORL","76","2803","393","857","0.459","0","7","0","135","199","0.678","228","390","618","172","81","79","88","180","921","1255","1.96","0.92"
"17","Dean Garrett","DEN","82","2632","242","565","0.428","0","0","0","114","176","0.648","227","417","644","90","57","133","84","197","598","1053","1.07","0.68"
"17","Shareef Abdur-Rahim","VAN","82","2950","653","1347","0.485","21","51","0.412","502","640","0.784","227","354","581","213","89","76","257","201","1829","1699","0.83","0.35"
"19","Bison Dele","DET","78","2619","531","1040","0.511","1","3","0.333","198","280","0.707","223","472","695","94","67","55","181","252","1261","1400","0.52","0.37"
"20","Kevin Garnett","MIN","82","3222","635","1293","0.491","3","16","0.188","245","332","0.738","222","564","786","348","139","150","192","224","1518","2004","1.81","0.72"
"21","Theo Ratliff","PHI","82","2447","306","597","0.513","0","0","0","197","281","0.701","221","326","547","57","50","258","116","292","809","1230","0.49","0.43"
"22","A.C. Green","DAL","82","2649","242","534","0.453","0","4","0","116","162","0.716","219","449","668","123","78","27","68","157","600","1090","1.81","1.15"
"22","Shawn Kemp","CLE","80","2769","518","1164","0.445","2","8","0.25","404","556","0.727","219","526","745","197","108","90","271","310","1442","1513","0.73","0.4"
"24","Charles Oakley","NYK","79","2734","307","698","0.44","0","6","0","97","114","0.851","218","506","724","201","123","22","126","280","711","1247","1.6","0.98"
"25","Tyrone Hill","MIL","57","2064","208","418","0.498","0","1","0","155","255","0.608","212","396","608","88","67","30","106","230","571","948","0.83","0.63"
