"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Moses Malone","HOU","81","3398","945","1822","0.519","0","6","0","630","827","0.762","558","630","1188","142","76","125","294","208","2520","2683","0.48","0.26"
"3","Buck Williams","NJN","82","2825","513","881","0.582","0","1","0","242","388","0.624","347","658","1005","107","84","84","235","285","1268","1799","0.46","0.36"
"6","Robert Parish","BOS","80","2534","669","1235","0.542","0","0","0","252","355","0.71","288","578","866","140","68","192","221","267","1590","1966","0.63","0.31"
"7","Larry Smith","GOS","74","2213","220","412","0.534","0","1","0","88","159","0.553","279","534","813","83","65","54","105","291","528","1175","0.79","0.62"
"8","Maurice Lucas","NYK","80","2671","505","1001","0.504","0","3","0","253","349","0.725","274","629","903","179","68","70","173","309","1263","1718","1.04","0.39"
"9","Elvin Hayes","HOU","82","3032","519","1100","0.472","0","5","0","280","422","0.664","267","480","747","144","62","104","208","287","1318","1444","0.69","0.3"
"10","Mychal Thompson","POR","79","3129","681","1303","0.523","0","0","0","280","446","0.628","258","663","921","319","69","107","245","233","1642","2025","1.3","0.28"
"11","Jeff Ruland","WAS","82","2214","420","749","0.561","1","3","0.333","342","455","0.752","253","509","762","134","44","58","237","319","1183","1502","0.57","0.19"
"12","Magic Johnson","LAL","78","2991","556","1036","0.537","6","29","0.207","329","433","0.76","252","499","751","743","208","34","286","223","1447","2313","2.6","0.73"
"13","Bill Laimbeer","DET","80","1829","265","536","0.494","4","13","0.308","184","232","0.793","234","383","617","100","39","64","121","296","718","1098","0.83","0.32"
"14","Adrian Dantley","UTH","81","3222","904","1586","0.57","1","3","0.333","648","818","0.792","231","283","514","324","95","14","299","252","2457","2253","1.08","0.32"
"14","Jerome Whitehead","SDC","72","2214","406","726","0.559","0","0","0","184","241","0.763","231","433","664","102","48","44","141","290","996","1336","0.72","0.34"
"16","Dan Roundfield","ATL","61","2217","424","910","0.466","1","5","0.2","285","375","0.76","227","494","721","162","64","93","183","210","1134","1415","0.89","0.35"
"17","Artis Gilmore","CHI","82","2796","546","837","0.652","1","1","1","424","552","0.768","224","611","835","136","49","220","227","287","1517","2111","0.6","0.22"
"18","Jack Sikma","SEA","82","3049","581","1212","0.479","2","13","0.154","447","523","0.855","223","815","1038","277","102","107","213","268","1611","2215","1.3","0.48"
"19","Sidney Moncrief","MIL","80","2980","556","1063","0.523","1","14","0.071","468","573","0.817","221","313","534","382","138","22","208","206","1581","1837","1.84","0.66"
"20","Julius Erving","PHL","81","2789","780","1428","0.546","3","11","0.273","411","539","0.763","220","337","557","319","161","141","214","229","1974","2162","1.49","0.75"
"21","Kelly Tripucka","DET","82","3077","636","1281","0.496","5","22","0.227","495","621","0.797","219","224","443","270","89","16","280","241","1772","1539","0.96","0.32"
"21","Kent Benson","DET","75","2467","405","802","0.505","3","11","0.273","127","158","0.804","219","434","653","159","66","98","160","214","940","1328","0.99","0.41"
"23","Cedric Maxwell","BOS","78","2590","397","724","0.548","0","3","0","357","478","0.747","218","281","499","183","79","49","174","263","1151","1339","1.05","0.45"
"24","Dave Corzine","SAN","82","2189","336","648","0.519","1","4","0.25","159","213","0.746","211","418","629","130","33","126","139","235","832","1245","0.94","0.24"
"24","T.R. Dunn","DEN","82","2519","258","504","0.512","0","1","0","153","215","0.712","211","348","559","188","135","36","123","210","669","1156","1.53","1.1"
"24","Tom Chambers","SDC","81","2682","554","1056","0.525","0","2","0","284","458","0.62","211","350","561","146","58","46","220","341","1392","1307","0.66","0.26"
"27","Alex English","DEN","82","3015","855","1553","0.551","0","8","0","372","443","0.84","210","348","558","433","87","120","261","261","2082","2250","1.66","0.33"
"27","Joe Barry Carroll","GOS","76","2627","527","1016","0.519","0","1","0","235","323","0.728","210","423","633","64","64","127","206","265","1289","1394","0.31","0.31"
