"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Charles Barkley","PHL","79","3088","700","1208","0.579","35","162","0.216","602","799","0.753","403","583","986","325","126","67","254","262","2037","2582","1.28","0.5"
"2","Moses Malone","ATL","81","2878","538","1096","0.491","0","12","0","561","711","0.789","386","570","956","112","79","100","245","154","1637","1931","0.46","0.32"
"3","Charles Oakley","NYK","82","2604","426","835","0.51","12","48","0.25","197","255","0.773","343","518","861","187","104","14","248","270","1061","1512","0.75","0.42"
"4","Robert Parish","BOS","80","2840","596","1045","0.57","0","0","0","294","409","0.719","342","654","996","175","79","116","200","209","1486","2088","0.88","0.4"
"5","Hakeem Olajuwon","HOU","82","3024","790","1556","0.508","0","10","0","454","652","0.696","338","767","1105","149","213","282","275","329","2034","2544","0.54","0.78"
"6","Dennis Rodman","DET","82","2208","316","531","0.595","6","26","0.231","97","155","0.626","327","445","772","99","55","76","126","292","735","1338","0.79","0.44"
"7","Clyde Drexler","POR","78","3064","829","1672","0.496","27","104","0.26","438","548","0.799","289","326","615","450","213","54","250","269","2123","2252","1.8","0.85"
"8","Terry Cummings","MIL","80","2824","730","1563","0.467","7","15","0.467","362","460","0.787","281","369","650","198","106","72","201","265","1829","1723","0.99","0.53"
"9","Michael Cage","SEA","80","2536","314","630","0.498","0","4","0","197","265","0.743","276","489","765","126","92","52","124","184","825","1352","1.02","0.74"
"10","Larry Smith","GOS","80","1897","219","397","0.552","0","0","0","18","58","0.31","272","380","652","118","61","54","110","248","456","1013","1.07","0.56"
"10","Otis Thorpe","HOU","82","3135","521","961","0.542","0","2","0","328","450","0.729","272","515","787","202","82","37","225","259","1370","1691","0.9","0.36"
"12","Kurt Rambis","CHH","75","2233","325","627","0.518","0","3","0","182","248","0.734","269","434","703","159","100","57","148","208","832","1335","1.07","0.68"
"13","Karl Malone","UTH","80","3126","809","1559","0.519","5","16","0.313","703","918","0.766","259","594","853","219","144","70","285","286","2326","2362","0.77","0.51"
"14","A.C. Green","LAL","82","2510","401","758","0.529","4","17","0.235","282","359","0.786","258","481","739","103","94","55","119","172","1088","1526","0.87","0.79"
"15","Dominique Wilkins","ATL","80","2997","814","1756","0.464","29","105","0.276","442","524","0.844","256","297","553","211","117","52","181","138","2099","1827","1.17","0.65"
"16","Greg Anderson","SAN","82","2401","460","914","0.503","0","3","0","207","403","0.514","255","421","676","61","102","103","180","221","1127","1239","0.34","0.57"
"17","Buck Williams","NJN","74","2446","373","702","0.531","0","3","0","213","320","0.666","249","447","696","78","61","36","142","223","959","1252","0.55","0.43"
"18","Jerome Kersey","POR","76","2716","533","1137","0.469","6","21","0.286","258","372","0.694","246","383","629","243","137","84","167","277","1330","1538","1.46","0.82"
"18","Kevin Duckworth","POR","79","2662","554","1161","0.477","0","2","0","324","428","0.757","246","389","635","60","56","49","200","300","1432","1321","0.3","0.28"
"20","Ken Norman","LAC","80","3020","638","1271","0.502","4","21","0.19","170","270","0.63","245","422","667","277","106","66","206","223","1450","1627","1.35","0.52"
"21","Billy Thompson","MIA","79","2273","349","716","0.487","0","4","0","156","224","0.696","241","331","572","176","56","105","189","260","854","1139","0.93","0.3"
"22","Grant Long","MIA","82","2435","336","692","0.486","0","5","0","304","406","0.749","240","306","546","149","122","48","201","337","976","1182","0.74","0.61"
"22","Horace Grant","CHI","79","2809","405","781","0.519","0","5","0","140","199","0.704","240","441","681","168","86","62","128","251","950","1384","1.31","0.67"
"24","Sam Perkins","DAL","78","2860","445","959","0.464","7","38","0.184","274","329","0.833","235","453","688","127","76","92","141","224","1171","1444","0.9","0.54"
"25","Terry Catledge","WAS","79","2077","334","681","0.49","1","5","0.2","153","254","0.602","230","342","572","75","46","25","120","250","822","972","0.63","0.38"
