"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Charles Barkley","PHL","80","3170","753","1283","0.587","44","157","0.28","714","951","0.751","385","566","951","254","100","103","304","278","2264","2601","0.84","0.33"
"2","Moses Malone","WAS","79","2692","531","1090","0.487","2","7","0.286","543","689","0.788","372","512","884","112","59","72","249","160","1607","1780","0.45","0.24"
"3","Michael Cage","LAC","72","2660","360","766","0.47","0","1","0","326","474","0.688","371","567","938","110","91","58","160","194","1046","1529","0.69","0.57"
"4","Roy Tarpley","DAL","81","2307","444","888","0.5","0","5","0","205","277","0.74","360","599","959","86","103","86","172","313","1093","1639","0.5","0.6"
"5","Charles Oakley","CHI","82","2816","375","776","0.483","3","12","0.25","261","359","0.727","326","740","1066","248","68","28","241","272","1014","1684","1.03","0.28"
"6","Dennis Rodman","DET","82","2147","398","709","0.561","5","17","0.294","152","284","0.535","318","397","715","110","75","45","156","273","953","1299","0.71","0.48"
"7","Hakeem Olajuwon","HOU","79","2825","712","1385","0.514","0","4","0","381","548","0.695","302","657","959","163","162","214","243","324","1805","2220","0.67","0.67"
"8","Buck Williams","NJN","70","2637","466","832","0.56","1","1","1","346","518","0.668","298","536","834","109","68","44","189","266","1279","1607","0.58","0.36"
"9","Otis Thorpe","SAC","82","3072","622","1226","0.507","0","6","0","460","609","0.755","279","558","837","266","62","56","228","264","1704","1944","1.17","0.27"
"10","Karl Malone","UTH","82","3198","858","1650","0.52","0","5","0","552","789","0.7","277","709","986","199","117","50","325","296","2268","2266","0.61","0.36"
"11","Clyde Drexler","POR","81","3060","849","1679","0.506","11","52","0.212","476","587","0.811","261","272","533","467","203","52","236","250","2185","2263","1.98","0.86"
"12","James Donaldson","DAL","81","2523","212","380","0.558","0","0","0","147","189","0.778","247","508","755","66","40","104","113","175","571","1213","0.58","0.35"
"13","A.C. Green","LAL","82","2636","322","640","0.503","0","2","0","293","379","0.773","245","465","710","93","87","45","120","204","937","1348","0.78","0.73"
"13","Mike Gminski","PHL","81","2961","505","1126","0.448","0","2","0","355","392","0.906","245","569","814","139","64","118","177","176","1365","1665","0.79","0.36"
"13","Patrick Ewing","NYK","82","2546","656","1183","0.555","0","3","0","341","476","0.716","245","431","676","125","104","245","287","332","1653","1854","0.44","0.36"
"16","Kevin Willis","ATL","75","2091","356","687","0.518","0","2","0","159","245","0.649","235","312","547","28","68","42","138","240","871","1001","0.2","0.49"
"17","Rodney McCray","HOU","81","2689","359","746","0.481","0","4","0","288","367","0.785","232","399","631","264","57","51","144","166","1006","1399","1.83","0.4"
"18","Mark Eaton","UTH","82","2731","226","541","0.418","0","0","0","119","191","0.623","230","487","717","55","41","304","131","320","571","1170","0.42","0.31"
"19","Cliff Levingston","ATL","82","2135","314","564","0.557","1","2","0.5","190","246","0.772","228","276","504","71","52","84","94","287","819","1130","0.76","0.55"
"20","Kevin Duckworth","POR","78","2223","450","907","0.496","0","0","0","331","430","0.77","224","352","576","66","31","32","177","280","1231","1203","0.37","0.18"
"21","Sidney Green","NYK","82","2049","258","585","0.441","0","2","0","126","190","0.663","221","421","642","93","65","32","148","318","642","935","0.63","0.44"
"22","Dominique Wilkins","ATL","78","2948","909","1957","0.464","38","129","0.295","541","655","0.826","211","291","502","224","103","47","218","162","2397","1893","1.03","0.47"
"22","Jerome Kersey","POR","79","2888","611","1225","0.499","3","15","0.2","291","396","0.735","211","446","657","243","127","65","161","302","1516","1728","1.51","0.79"
"24","Xavier McDaniel","SEA","78","2703","687","1407","0.488","14","50","0.28","281","393","0.715","206","312","518","263","96","52","223","230","1669","1543","1.18","0.43"
"25","Lafayette Lever","DEN","82","3061","643","1360","0.473","12","57","0.211","248","316","0.785","203","462","665","639","223","21","182","214","1546","2127","3.51","1.23"
