"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dennis Rodman","CHI","64","2088","146","304","0.48","3","27","0.111","56","106","0.528","356","596","952","160","36","27","138","196","351","1180","1.16","0.26"
"2","Jayson Williams","NJN","80","1858","279","660","0.423","2","7","0.286","161","272","0.592","342","461","803","47","35","57","106","238","721","1065","0.44","0.33"
"3","David Robinson","SAN","82","3019","711","1378","0.516","3","9","0.333","626","823","0.761","319","681","1000","247","111","271","190","262","2051","2626","1.3","0.58"
"4","Joe Smith","GOS","82","2821","469","1024","0.458","10","28","0.357","303","392","0.773","300","417","717","79","85","134","138","224","1251","1484","0.57","0.62"
"5","Michael Cage","CLE","82","2631","220","396","0.556","0","1","0","50","92","0.543","288","441","729","53","87","79","54","215","490","1166","0.98","1.61"
"6","Shawn Kemp","SEA","79","2631","526","937","0.561","5","12","0.417","493","664","0.742","276","628","904","173","93","127","315","299","1550","1950","0.55","0.3"
"7","Vin Baker","MIL","82","3319","699","1429","0.489","10","48","0.208","321","479","0.67","263","545","808","212","68","91","216","272","1729","1804","0.98","0.32"
"8","Popeye Jones","DAL","68","2322","327","733","0.446","14","39","0.359","102","133","0.767","260","477","737","132","54","27","109","262","770","1174","1.21","0.5"
"9","Olden Polynice","SAC","81","2441","431","818","0.527","1","3","0.333","122","203","0.601","257","507","764","58","52","66","127","250","985","1330","0.46","0.41"
"10","Dale Davis","IND","78","2617","334","599","0.558","0","0","0","135","289","0.467","252","457","709","76","56","112","119","238","803","1218","0.64","0.47"
"11","Dikembe Mutombo","DEN","74","2713","284","569","0.499","0","1","0","246","354","0.695","249","622","871","108","38","332","150","258","814","1620","0.72","0.25"
"11","Larry Johnson","CHH","81","3274","583","1225","0.476","67","183","0.366","427","564","0.757","249","434","683","355","55","43","182","173","1660","1835","1.95","0.3"
"13","Gheorghe Muresan","WAS","76","2242","466","798","0.584","0","1","0","172","278","0.619","248","480","728","56","52","172","143","297","1104","1531","0.39","0.36"
"13","Grant Long","ATL","82","3008","395","838","0.471","31","86","0.36","257","337","0.763","248","540","788","183","108","34","157","233","1078","1511","1.17","0.69"
"15","Charles Barkley","PHX","71","2632","580","1160","0.5","49","175","0.28","440","566","0.777","243","578","821","262","114","56","218","208","1649","1978","1.2","0.52"
"16","Armen Gilliam","NJN","78","2856","576","1216","0.474","0","1","0","277","350","0.791","241","472","713","140","73","53","177","180","1429","1518","0.79","0.41"
"17","Chris Dudley","POR","80","1924","162","358","0.453","0","1","0","80","157","0.51","239","481","720","37","41","100","79","251","404","950","0.47","0.52"
"18","Clar. Weatherspoon","PHL","78","3096","491","1015","0.484","0","2","0","318","426","0.746","237","516","753","158","112","108","179","214","1300","1620","0.88","0.63"
"19","Lorenzo Williams","DAL","65","1806","87","214","0.407","0","1","0","24","70","0.343","234","287","521","85","48","122","78","226","198","723","1.09","0.62"
"20","Antonio McDyess","DEN","76","2280","427","881","0.485","0","4","0","166","243","0.683","229","343","572","75","54","114","154","250","1020","1150","0.49","0.35"
"21","Shawn Bradley","NJN","79","2329","387","873","0.443","1","4","0.25","169","246","0.687","221","417","638","63","49","288","179","286","944","1240","0.35","0.27"
"22","Anthony Mason","NYK","82","3457","449","798","0.563","0","0","0","298","414","0.72","220","544","764","363","69","34","211","246","1196","1750","1.72","0.33"
"23","Alonzo Mourning","MIA","70","2671","563","1076","0.523","9","30","0.3","488","712","0.685","218","509","727","159","70","189","262","245","1623","1769","0.61","0.27"
"24","Cedric Ceballos","LAL","78","2628","638","1203","0.53","51","184","0.277","329","409","0.804","215","321","536","119","94","22","167","144","1656","1615","0.71","0.56"
"24","P.J. Brown","NJN","81","2942","354","798","0.444","3","15","0.2","204","265","0.77","215","345","560","165","79","100","133","249","915","1181","1.24","0.59"
