"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Moses Malone","ATL","81","2735","517","1077","0.48","1","9","0.111","493","631","0.781","364","448","812","130","47","84","232","158","1528","1671","0.56","0.2"
"2","Charles Barkley","PHL","79","3085","706","1177","0.6","20","92","0.217","557","744","0.749","361","548","909","307","148","50","243","250","1989","2502","1.26","0.61"
"3","Dennis Rodman","DET","82","2377","288","496","0.581","1","9","0.111","142","217","0.654","336","456","792","72","52","60","90","276","719","1322","0.8","0.58"
"4","Michael Cage","SEA","82","2595","325","645","0.504","0","0","0","148","212","0.698","306","515","821","70","79","45","94","232","798","1335","0.75","0.84"
"5","David Robinson","SAN","82","3002","690","1300","0.531","0","2","0","613","837","0.732","303","680","983","164","138","319","257","259","1993","2506","0.64","0.54"
"6","Hakeem Olajuwon","HOU","82","3124","806","1609","0.501","1","6","0.167","382","536","0.713","299","850","1149","234","174","376","316","314","1995","2655","0.74","0.55"
"7","Terry Catledge","ORL","74","2462","546","1152","0.474","2","8","0.25","341","486","0.702","271","292","563","72","36","17","181","201","1435","1191","0.4","0.2"
"8","A.C. Green","LAL","82","2709","385","806","0.478","13","46","0.283","278","370","0.751","262","450","712","90","66","50","116","207","1061","1350","0.78","0.57"
"9","Robert Parish","BOS","79","2396","505","871","0.58","0","0","0","233","312","0.747","259","537","796","103","38","69","169","189","1243","1635","0.61","0.23"
"10","Charles Oakley","NYK","61","2196","336","641","0.524","0","3","0","217","285","0.761","258","469","727","146","64","16","165","220","889","1304","0.89","0.39"
"10","Otis Thorpe","HOU","82","2947","547","998","0.548","0","10","0","307","446","0.688","258","476","734","261","66","24","229","270","1401","1667","1.14","0.29"
"12","Kevin Willis","ATL","81","2273","418","805","0.519","2","7","0.286","168","246","0.683","253","392","645","57","63","47","144","259","1006","1209","0.4","0.44"
"12","Rony Seikaly","MIA","74","2409","486","968","0.502","0","1","0","256","431","0.594","253","513","766","78","78","124","236","258","1228","1381","0.33","0.33"
"14","Jerome Kersey","POR","82","2843","519","1085","0.478","3","20","0.15","269","390","0.69","251","439","690","188","121","63","144","304","1310","1541","1.31","0.84"
"15","Buck Williams","POR","82","2801","413","754","0.548","0","1","0","288","408","0.706","250","550","800","116","69","39","168","285","1114","1509","0.69","0.41"
"16","Billy Thompson","MIA","79","2142","375","727","0.516","2","4","0.5","115","185","0.622","238","313","551","166","54","89","156","237","867","1149","1.06","0.35"
"17","Horace Grant","CHI","80","2753","446","853","0.523","0","0","0","179","256","0.699","236","393","629","227","92","84","110","230","1071","1509","2.06","0.84"
"18","Patrick Ewing","NYK","82","3165","922","1673","0.551","1","4","0.25","502","648","0.775","235","658","893","182","78","327","278","325","2347","2652","0.66","0.28"
"19","Karl Malone","UTH","82","3122","914","1627","0.562","16","43","0.372","696","913","0.762","232","679","911","226","121","50","304","259","2540","2614","0.74","0.4"
"20","Alvin Robertson","MIL","81","2599","476","946","0.503","4","26","0.154","197","266","0.741","230","329","559","445","207","17","217","280","1153","1625","2.05","0.95"
"20","Lafayette Lever","DEN","79","2832","568","1283","0.443","36","87","0.414","271","337","0.804","230","504","734","517","168","13","156","172","1443","1938","3.31","1.08"
"22","Terry Cummings","SAN","81","2821","728","1532","0.475","19","59","0.322","343","440","0.78","226","451","677","219","110","52","202","286","1818","1773","1.08","0.55"
"23","Hot Rod Williams","CLE","82","2776","528","1070","0.493","0","0","0","325","440","0.739","220","443","663","168","86","167","143","214","1381","1665","1.18","0.6"
"24","Tyrone Corbin","MIN","82","3011","521","1083","0.481","0","11","0","161","209","0.77","219","385","604","216","175","41","143","288","1203","1486","1.51","1.22"
"25","Dominique Wilkins","ATL","80","2888","810","1672","0.484","59","183","0.322","459","569","0.807","217","304","521","200","126","47","174","141","2138","1886","1.15","0.72"
