"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Popeye Jones","DAL","80","2385","372","839","0.443","1","12","0.083","80","124","0.645","329","515","844","163","35","27","124","267","825","1259","1.32","0.28"
"2","Shaquille O'Neal","ORL","79","2923","930","1594","0.583","0","5","0","455","854","0.533","328","573","901","214","73","192","204","258","2315","2428","1.05","0.36"
"3","Chris Dudley","POR","82","2245","181","446","0.406","0","1","0","85","183","0.464","325","439","764","34","43","126","81","286","447","970","0.42","0.53"
"4","Dikembe Mutombo","DEN","82","3100","349","628","0.556","0","0","0","248","379","0.654","319","710","1029","113","40","321","192","284","946","1847","0.59","0.21"
"5","Shawn Kemp","SEA","82","2679","545","997","0.547","2","7","0.286","438","585","0.749","318","575","893","149","102","122","259","337","1530","1938","0.58","0.39"
"6","Lorenzo Williams","DAL","82","2383","145","304","0.477","0","0","0","38","101","0.376","291","399","690","124","52","148","105","306","328","1015","1.18","0.5"
"7","Vin Baker","MIL","82","3361","594","1229","0.483","7","24","0.292","256","432","0.593","289","557","846","296","86","116","221","277","1451","1763","1.34","0.39"
"8","Olden Polynice","SAC","81","2534","376","691","0.544","1","1","1","124","194","0.639","277","448","725","62","48","52","113","238","877","1266","0.55","0.43"
"9","Dennis Rodman","SAN","49","1568","137","240","0.571","0","2","0","75","111","0.676","274","549","823","97","31","23","98","159","349","1086","0.99","0.32"
"10","Tyrone Hill","CLE","70","2397","350","694","0.504","0","1","0","263","397","0.662","269","496","765","55","55","41","151","245","963","1250","0.36","0.36"
"11","Loy Vaught","LAC","80","2966","609","1185","0.514","7","33","0.212","176","248","0.71","261","511","772","139","104","29","166","243","1401","1631","0.84","0.63"
"11","Vlade Divac","LAL","80","2807","485","957","0.507","10","53","0.189","297","382","0.777","261","568","829","329","109","174","205","305","1277","1956","1.61","0.53"
"13","Dale Davis","IND","74","2346","324","576","0.563","0","1","0","138","259","0.533","259","437","696","58","72","116","124","222","786","1231","0.47","0.58"
"14","Buck Williams","POR","82","2422","309","604","0.512","1","2","0.5","138","205","0.673","251","418","669","78","67","69","119","254","757","1159","0.66","0.56"
"15","Shawn Bradley","PHL","82","2365","315","693","0.455","0","3","0","148","232","0.638","243","416","659","53","54","274","142","338","778","1214","0.37","0.38"
"16","David Robinson","SAN","81","3074","788","1487","0.53","6","20","0.3","656","847","0.774","234","643","877","236","134","262","233","230","2238","2624","1.01","0.58"
"17","Kevin Willis","MIA","67","2390","473","1015","0.466","3","15","0.2","205","297","0.69","227","505","732","86","60","36","162","215","1154","1272","0.53","0.37"
"18","Horace Grant","ORL","74","2693","401","707","0.567","0","8","0","146","211","0.692","223","492","715","173","76","88","85","203","948","1544","2.04","0.89"
"19","Will Perdue","CHI","78","1592","254","459","0.553","0","1","0","113","194","0.582","211","311","522","90","26","56","116","220","621","913","0.78","0.22"
"20","Brian Grant","SAC","80","2289","413","809","0.511","1","4","0.25","231","363","0.636","207","391","598","99","49","116","163","276","1058","1229","0.61","0.3"
"21","Billy Owens","MIA","70","2296","403","820","0.491","2","22","0.091","194","313","0.62","203","299","502","246","80","30","204","205","1002","1120","1.21","0.39"
"21","Charles Barkley","PHX","68","2382","554","1141","0.486","74","219","0.338","379","507","0.748","203","553","756","276","110","45","150","201","1561","1883","1.84","0.73"
"21","Michael Cage","CLE","82","2040","177","340","0.521","0","2","0","53","88","0.602","203","361","564","56","61","67","56","149","407","901","1","1.09"
"24","Otis Thorpe","POR","70","2096","385","681","0.565","0","7","0","167","281","0.594","202","356","558","112","41","28","132","224","937","1134","0.85","0.31"
"25","Alonzo Mourning","CHH","77","2941","571","1101","0.519","11","34","0.324","490","644","0.761","200","561","761","111","49","225","241","275","1643","1864","0.46","0.2"
