"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Andre Drummond","DET","81","2619","479","769","0.623","0","2","0","137","328","0.418","440","631","1071","35","101","131","110","273","1095","1842","0.32","0.92"
"2","DeAndre Jordan","LAC","82","2870","348","515","0.676","0","0","0","160","374","0.428","331","783","1114","74","80","203","123","264","856","1823","0.6","0.65"
"3","Robin Lopez","POR","82","2604","355","644","0.551","0","1","0","198","242","0.818","326","374","700","73","25","139","84","196","908","1428","0.87","0.3"
"4","Joakim Noah","CHI","80","2820","380","800","0.475","0","2","0","247","335","0.737","282","618","900","431","99","121","194","245","1007","1856","2.22","0.51"
"5","Tristan Thompson","CLE","82","2594","363","761","0.477","0","1","0","235","339","0.693","269","485","754","72","42","35","108","188","961","1254","0.67","0.39"
"6","Zach Randolph","MEM","79","2705","560","1198","0.467","2","20","0.1","250","337","0.742","265","530","795","200","54","23","183","210","1372","1536","1.09","0.3"
"7","Greg Monroe","DET","82","2690","504","1015","0.497","0","1","0","241","367","0.657","256","504","760","171","91","47","166","205","1249","1515","1.03","0.55"
"8","Jared Sullinger","BOS","74","2041","384","899","0.427","56","208","0.269","158","203","0.778","241","360","601","118","35","49","119","251","982","1106","0.99","0.29"
"9","Kenneth Faried","DEN","80","2178","447","820","0.545","0","3","0","202","311","0.65","238","446","684","96","70","69","135","193","1096","1398","0.71","0.52"
"10","Dwight Howard","HOU","71","2396","473","800","0.591","2","7","0.286","349","638","0.547","231","635","866","131","60","128","229","240","1297","1637","0.57","0.26"
"11","Jonas Valanciunas","TOR","81","2282","359","676","0.531","0","1","0","198","260","0.762","226","488","714","57","24","71","136","249","916","1267","0.42","0.18"
"12","Kevin Love","MIN","77","2797","650","1421","0.457","190","505","0.376","520","633","0.821","224","739","963","341","59","35","196","136","2010","2328","1.74","0.3"
"12","Serge Ibaka","OKC","81","2666","524","978","0.536","23","60","0.383","156","199","0.784","224","485","709","85","39","219","123","233","1227","1659","0.69","0.32"
"14","Enes Kanter","UTA","80","2138","419","853","0.491","0","1","0","149","204","0.73","222","376","598","75","28","42","144","230","987","1097","0.52","0.19"
"15","DeMarcus Cousins","SAC","71","2298","591","1191","0.496","0","7","0","432","595","0.726","218","613","831","207","109","91","251","270","1614","1838","0.83","0.43"
"16","Anthony Davis","NOP","67","2358","522","1005","0.519","2","9","0.222","348","440","0.791","207","466","673","105","89","189","109","200","1394","1766","0.96","0.82"
"17","JJ Hickson","DEN","69","1859","332","654","0.508","0","8","0","150","290","0.517","206","426","632","96","47","51","128","177","814","1050","0.75","0.37"
"17","Nikola Pekovic","MIN","54","1663","379","701","0.541","0","0","0","186","249","0.747","206","262","468","50","30","23","84","129","944","1046","0.6","0.36"
"19","Marcin Gortat","WAS","81","2655","455","840","0.542","1","1","1","157","229","0.686","202","565","767","138","41","121","126","201","1068","1552","1.1","0.33"
"19","Roy Hibbert","IND","81","2409","331","754","0.439","2","5","0.4","207","269","0.77","202","336","538","91","29","182","148","269","871","1078","0.62","0.2"
"21","Samuel Dalembert","DAL","80","1614","214","377","0.568","0","1","0","101","137","0.737","200","341","541","38","41","94","90","210","529","954","0.42","0.46"
"21","Taj Gibson","CHI","82","2351","429","896","0.479","0","7","0","211","281","0.751","200","358","558","91","41","112","150","207","1069","1184","0.61","0.27"
"23","Derrick Favors","UTA","73","2201","390","747","0.522","0","1","0","190","284","0.669","199","438","637","91","75","108","129","236","970","1301","0.71","0.58"
"24","Miles Plumlee","PHX","80","1964","286","553","0.517","0","0","0","74","132","0.561","198","428","626","43","50","90","111","185","646","1019","0.39","0.45"
"25","Jordan Hill","LAL","72","1500","286","521","0.549","0","1","0","124","181","0.685","194","341","535","54","29","64","75","172","696","1011","0.72","0.39"
