"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dwight Howard","ORL","79","2821","560","979","0.572","0","2","0","504","849","0.594","336","757","1093","112","77","231","240","270","1624","2133","0.47","0.32"
"2","Emeka Okafor","CHA","82","2691","433","772","0.561","0","0","0","219","369","0.593","275","552","827","53","48","136","144","247","1085","1516","0.37","0.33"
"3","Kevin Love","MIN","81","2048","316","688","0.459","2","19","0.105","265","336","0.789","274","460","734","84","35","50","118","205","899","1241","0.71","0.3"
"4","Pau Gasol","LAL","81","2999","592","1045","0.567","1","2","0.5","343","439","0.781","262","518","780","284","52","81","157","172","1528","2019","1.81","0.33"
"5","David Lee","NYK","81","2824","522","951","0.549","0","3","0","249","330","0.755","256","695","951","174","80","22","150","260","1293","1860","1.16","0.53"
"6","Paul Millsap","UTA","76","2290","400","749","0.534","0","4","0","228","326","0.699","251","403","654","138","78","73","129","288","1028","1395","1.07","0.61"
"7","Joakim Noah","CHI","80","1938","207","372","0.556","0","1","0","123","182","0.676","244","362","606","106","49","110","82","238","537","1102","1.29","0.6"
"8","Jason Thompson","SAC","82","2303","356","717","0.497","0","8","0","198","286","0.692","234","372","606","93","46","59","146","314","910","1119","0.64","0.32"
"8","LaMarcus Aldridge","POR","81","3004","601","1243","0.484","7","28","0.25","261","334","0.781","234","371","605","157","77","77","121","207","1470","1550","1.3","0.64"
"10","Brook Lopez","NJN","82","2501","448","844","0.531","0","2","0","172","217","0.793","225","440","665","86","44","151","147","257","1068","1426","0.59","0.3"
"11","Andris Biedrins","GSW","62","1863","308","533","0.578","0","1","0","119","216","0.551","223","470","693","121","63","96","110","236","735","1276","1.1","0.57"
"12","Erick Dampier","DAL","80","1836","182","280","0.65","0","0","0","90","141","0.638","216","349","565","77","24","95","74","191","454","992","1.04","0.32"
"13","Chris Bosh","TOR","77","2928","615","1263","0.487","12","49","0.245","504","617","0.817","215","556","771","191","67","77","174","189","1746","1917","1.1","0.39"
"13","Jeff Foster","IND","74","1828","177","353","0.501","2","7","0.286","96","146","0.658","215","293","508","130","53","49","88","229","452","878","1.48","0.6"
"15","Samuel Dalembert","PHI","82","2036","216","434","0.498","0","2","0","91","124","0.734","214","487","701","18","33","146","117","248","523","1053","0.15","0.28"
"16","Joel Przybilla","POR","82","1952","168","269","0.625","0","1","0","112","169","0.663","204","513","717","27","34","97","78","215","448","1087","0.35","0.44"
"16","Kendrick Perkins","BOS","76","2253","276","478","0.577","0","2","0","96","160","0.6","204","415","619","96","22","150","165","253","648","1104","0.58","0.13"
"16","Yao Ming","HOU","77","2589","566","1032","0.548","1","1","1","381","440","0.866","204","557","761","137","30","150","234","257","1514","1833","0.59","0.13"
"19","Marc Gasol","MEM","82","2521","350","661","0.53","0","1","0","275","375","0.733","201","404","605","143","63","90","164","265","975","1301","0.87","0.38"
"19","Tim Duncan","SAS","75","2523","558","1107","0.504","0","2","0","334","483","0.692","201","599","800","264","38","126","165","173","1450","1815","1.6","0.23"
"21","Luis Scola","HOU","82","2488","424","799","0.531","0","3","0","196","258","0.76","200","520","720","123","68","11","123","261","1044","1406","1","0.55"
"22","Antawn Jamison","WAS","81","3096","674","1441","0.468","112","319","0.351","341","452","0.754","196","525","721","153","95","25","125","218","1801","1792","1.22","0.76"
"23","Luc Mbah a Moute","MIL","82","2114","227","491","0.462","0","4","0","140","192","0.729","189","298","487","87","87","45","100","204","594","884","0.87","0.87"
"24","Shaquille O'Neal","PHX","75","2252","512","841","0.609","0","1","0","309","519","0.595","187","446","633","126","49","108","168","253","1333","1542","0.75","0.29"
"25","Antonio McDyess","DET","62","1866","268","525","0.51","0","0","0","60","86","0.698","185","422","607","83","41","50","51","191","596","1043","1.63","0.8"
