"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Moses Malone","HOU","80","3245","806","1545","0.522","1","3","0.333","609","804","0.757","474","706","1180","141","83","150","308","223","2222","2534","0.46","0.27"
"2","Larry Smith","GOS","82","2578","304","594","0.512","0","0","0","177","301","0.588","433","561","994","93","70","63","146","316","785","1445","0.64","0.48"
"5","Swen Nater","SDC","82","2809","517","935","0.553","0","0","0","244","307","0.795","295","722","1017","199","49","46","211","295","1278","1897","0.94","0.23"
"7","Joe Barry Carroll","GOS","82","2919","616","1254","0.491","0","2","0","315","440","0.716","274","485","759","117","50","121","243","313","1547","1588","0.48","0.21"
"8","Alex English","DEN","81","3093","768","1555","0.494","3","5","0.6","390","459","0.85","273","373","646","290","106","100","241","255","1929","1974","1.2","0.44"
"9","Bill Laimbeer","CLE","81","2460","337","670","0.503","0","0","0","117","153","0.765","266","427","693","216","56","78","132","332","791","1333","1.64","0.42"
"10","Kenny Carr","CLE","81","2615","469","918","0.511","0","4","0","292","409","0.714","260","575","835","192","76","42","231","296","1230","1578","0.83","0.33"
"11","Robert Parish","BOS","82","2298","635","1166","0.545","0","1","0","282","397","0.71","245","532","777","144","81","214","191","310","1552","1931","0.75","0.42"
"12","Julius Erving","PHL","82","2874","794","1524","0.521","4","18","0.222","422","536","0.787","244","413","657","364","173","147","266","233","2014","2245","1.37","0.65"
"13","David Greenwood","CHI","82","2710","481","989","0.486","0","2","0","217","290","0.748","243","481","724","218","77","124","192","282","1179","1549","1.14","0.4"
"14","Kermit Washington","POR","73","2120","325","571","0.569","0","1","0","181","288","0.628","236","450","686","149","85","86","144","258","831","1340","1.04","0.59"
"14","Phil Hubbard","DET","80","2289","433","880","0.492","1","3","0.333","294","426","0.69","236","350","586","150","80","20","229","317","1161","1189","0.66","0.35"
"16","Elvin Hayes","WAS","81","2931","584","1296","0.451","0","10","0","271","439","0.617","235","554","789","98","68","171","189","300","1439","1496","0.52","0.36"
"16","Reggie King","KCK","81","2743","472","867","0.544","0","0","0","264","386","0.684","235","551","786","122","102","41","164","227","1208","1578","0.74","0.62"
"18","Dan Roundfield","ATL","63","2128","426","808","0.527","0","1","0","256","355","0.721","231","403","634","161","76","119","178","258","1108","1439","0.9","0.43"
"19","Dan Issel","DEN","80","2641","614","1220","0.503","2","12","0.167","519","684","0.759","229","447","676","158","83","53","130","249","1749","1818","1.22","0.64"
"20","Dave Corzine","SAN","82","1960","366","747","0.49","0","3","0","125","175","0.714","228","408","636","117","42","99","131","212","857","1189","0.89","0.32"
"21","Marques Johnson","MIL","76","2542","636","1153","0.552","0","9","0","269","381","0.706","225","293","518","346","115","41","190","196","1541","1742","1.82","0.61"
"22","Mychal Thompson","POR","79","2790","569","1151","0.494","0","1","0","207","323","0.641","223","463","686","284","62","170","241","260","1345","1608","1.18","0.26"
"23","Cedric Maxwell","BOS","81","2730","441","750","0.588","0","1","0","352","450","0.782","222","303","525","219","79","68","180","256","1234","1538","1.22","0.44"
"24","Artis Gilmore","CHI","82","2832","547","816","0.67","0","0","0","375","532","0.705","220","608","828","172","47","198","236","295","1469","2052","0.73","0.2"
"25","Truck Robinson","PHX","82","3088","647","1280","0.505","0","0","0","249","396","0.629","216","573","789","206","68","38","250","220","1543","1614","0.82","0.27"
"26","George Johnson","SAN","82","1935","164","347","0.473","0","0","0","80","109","0.734","215","387","602","92","47","278","110","273","408","1105","0.84","0.43"
"26","Mike Mitchell","CLE","82","3194","853","1791","0.476","4","9","0.444","302","385","0.784","215","287","502","139","63","52","175","199","2012","1572","0.79","0.36"
"28","Michael Brooks","SDC","82","2479","488","1018","0.479","0","6","0","226","320","0.706","210","232","442","208","99","31","163","234","1202","1195","1.28","0.61"
